id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier,playerId,playerName,assist,keyPass,Squad,Position
2822774363,606,1,2,70,46,6hbfgdczbi3yg4sdpqgtu6s,1,65.0,3.7,2025-06-15T03:38:05.571Z,2025-06-15T03:38:08Z,"[{'id': 5771868011, 'qualifierId': 140, 'value': '69.8'}, {'id': 5771868013, 'qualifierId': 141, 'value': '24.4'}, {'id': 5771868015, 'qualifierId': 212, 'value': '15.0'}, {'id': 5771868009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771868017, 'qualifierId': 213, 'value': '1.23'}]",9b94qn8vkpl0e7ujskes2m7d,M. Moriya,,,Angel City,Home
2822774397,607,1,2,70,48,6hbfgdczbi3yg4sdpqgtu6s,1,69.9,34.3,2025-06-15T03:38:08.003Z,2025-06-15T03:38:15Z,"[{'id': 5771868207, 'qualifierId': 212, 'value': '8.3'}, {'id': 5771868209, 'qualifierId': 213, 'value': '6.27'}, {'id': 5771868205, 'qualifierId': 141, 'value': '34.2'}, {'id': 5771868203, 'qualifierId': 140, 'value': '77.8'}, {'id': 5771868201, 'qualifierId': 56, 'value': 'Center'}]",bngif4yqa0asu77nptsb06n10,R. Tiernan,,,Angel City,Home
2822774403,608,1,2,70,55,6hbfgdczbi3yg4sdpqgtu6s,1,71.4,53.6,2025-06-15T03:38:15.378Z,2025-06-15T03:38:17Z,"[{'id': 5771868231, 'qualifierId': 212, 'value': '19.0'}, {'id': 5771868225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771868233, 'qualifierId': 213, 'value': '2.97'}, {'id': 5771868229, 'qualifierId': 141, 'value': '58.4'}, {'id': 5771868227, 'qualifierId': 140, 'value': '53.6'}]",dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,Angel City,Home
2822774431,609,1,2,70,58,6hbfgdczbi3yg4sdpqgtu6s,1,53.6,58.4,2025-06-15T03:38:17.636Z,2025-06-15T03:38:22Z,"[{'id': 5771868361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771868369, 'qualifierId': 213, 'value': '4.67'}, {'id': 5771868367, 'qualifierId': 212, 'value': '18.3'}, {'id': 5771868365, 'qualifierId': 141, 'value': '31.5'}, {'id': 5771868363, 'qualifierId': 140, 'value': '52.8'}]",6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,Angel City,Home
2822774461,610,1,2,71,2,6hbfgdczbi3yg4sdpqgtu6s,1,58.5,23.7,2025-06-15T03:38:22.115Z,2025-06-15T03:38:27Z,"[{'id': 5771868521, 'qualifierId': 56, 'value': 'Right'}, {'id': 5771868529, 'qualifierId': 213, 'value': '5.44'}, {'id': 5771868527, 'qualifierId': 212, 'value': '19.5'}, {'id': 5771868525, 'qualifierId': 141, 'value': '2.3'}, {'id': 5771868523, 'qualifierId': 140, 'value': '70.8'}]",etdam0sfwiphiwykieovlsyy1,S. Gorden,,,Angel City,Home
2822774465,611,1,2,71,7,6hbfgdczbi3yg4sdpqgtu6s,1,71.2,2.3,2025-06-15T03:38:27.155Z,2025-06-15T03:38:28Z,"[{'id': 5771868545, 'qualifierId': 213, 'value': '1.52'}, {'id': 5771868543, 'qualifierId': 212, 'value': '7.6'}, {'id': 5771868541, 'qualifierId': 141, 'value': '13.4'}, {'id': 5771868537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5771868539, 'qualifierId': 140, 'value': '71.6'}]",9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,Angel City,Home
2822774479,612,1,2,71,8,6hbfgdczbi3yg4sdpqgtu6s,1,71.6,13.4,2025-06-15T03:38:28.067Z,2025-06-15T03:38:29Z,"[{'id': 5771868611, 'qualifierId': 212, 'value': '12.3'}, {'id': 5771868613, 'qualifierId': 213, 'value': '5.74'}, {'id': 5771868609, 'qualifierId': 141, 'value': '4.0'}, {'id': 5771868607, 'qualifierId': 140, 'value': '81.6'}, {'id': 5771868605, 'qualifierId': 56, 'value': 'Right'}]",9b94qn8vkpl0e7ujskes2m7d,M. Moriya,,,Angel City,Home
2822774509,613,1,2,71,10,6hbfgdczbi3yg4sdpqgtu6s,1,99.4,23.1,2025-06-15T03:38:29.571Z,2025-06-15T03:42:32Z,"[{'id': 5771868741, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771868745, 'qualifierId': 141, 'value': '62.9'}, {'id': 5771873909, 'qualifierId': 154}, {'id': 5771873907, 'qualifierId': 210, 'value': '13'}, {'id': 5771868743, 'qualifierId': 140, 'value': '97.1'}, {'id': 5771868749, 'qualifierId': 213, 'value': '1.66'}, {'id': 5771868747, 'qualifierId': 212, 'value': '27.2'}, {'id': 5771868739, 'qualifierId': 155}, {'id': 5771868737, 'qualifierId': 2}]",9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,1.0,Angel City,Home
2822774513,614,13,2,71,12,6hbfgdczbi3yg4sdpqgtu6s,1,96.4,60.5,2025-06-15T03:38:32.515Z,2025-06-15T03:43:05Z,"[{'id': 5771873929, 'qualifierId': 146, 'value': '96.7'}, {'id': 5771873577, 'qualifierId': 328}, {'id': 5771868769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771873913, 'qualifierId': 29}, {'id': 5771873573, 'qualifierId': 15}, {'id': 5771873917, 'qualifierId': 55, 'value': '613'}, {'id': 5771873921, 'qualifierId': 102, 'value': '34.6'}, {'id': 5771873927, 'qualifierId': 391}, {'id': 5771868767, 'qualifierId': 61}, {'id': 5771873579, 'qualifierId': 153}, {'id': 5771873935, 'qualifierId': 231, 'value': '52.9'}, {'id': 5771873923, 'qualifierId': 103, 'value': '22.2'}, {'id': 5771873911, 'qualifierId': 75}, {'id': 5771873915, 'qualifierId': 154}, {'id': 5771873931, 'qualifierId': 147, 'value': '48.6'}, {'id': 5771873925, 'qualifierId': 214}, {'id': 5771873933, 'qualifierId': 230, 'value': '99.8'}, {'id': 5771868765, 'qualifierId': 22}]",6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,1.0,Angel City,Home
2822774519,615,15,2,71,13,6hbfgdczbi3yg4sdpqgtu6s,1,95.4,46.7,2025-06-15T03:38:33.371Z,2025-06-15T03:43:06Z,"[{'id': 5771874431, 'qualifierId': 147, 'value': '47.8'}, {'id': 5771874421, 'qualifierId': 102, 'value': '48.7'}, {'id': 5771874333, 'qualifierId': 15}, {'id': 5771874335, 'qualifierId': 16}, {'id': 5771874417, 'qualifierId': 55, 'value': '614'}, {'id': 5771874413, 'qualifierId': 78}, {'id': 5771874415, 'qualifierId': 29}, {'id': 5771874429, 'qualifierId': 146, 'value': '98.0'}, {'id': 5771874339, 'qualifierId': 328}, {'id': 5771874433, 'qualifierId': 230, 'value': '99.8'}, {'id': 5771874423, 'qualifierId': 103, 'value': '19'}, {'id': 5771874425, 'qualifierId': 139}, {'id': 5771874435, 'qualifierId': 231, 'value': '48.2'}, {'id': 5771868823, 'qualifierId': 22}, {'id': 5771868827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5771874341, 'qualifierId': 82}, {'id': 5771874427, 'qualifierId': 100}]",bngif4yqa0asu77nptsb06n10,R. Tiernan,,,Angel City,Home
